Year,Location,Rent,PropertyType,NumberofBedrooms,CPI,Price.Rent.Ratio,VacancyRate,HousingStock
2014,Dublin 6W,1471.93,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6W,716.57,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 7,1024.5,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 7,1088.24,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 7,1190.27,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 7,609.87,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 8,1028.4,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 8,1144,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 8,1207.59,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 8,672,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 9,1230.57,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 9,1237.96,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 9,1280.98,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 9,1385,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 9,618.55,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin,1085.26,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin,1114.52,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin,1193.89,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin,1648.29,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin,728.92,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Dun Laoghaire, Dublin",1214.59,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Dun Laoghaire, Dublin",1271.88,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Dun Laoghaire, Dublin",1431.31,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Dun Laoghaire, Dublin",787.51,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Dun Laoghaire, Dublin",787.51,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 14",1311.54,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 14",1372.54,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 14",1577.41,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 16",1285.48,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 16",1285.48,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Dundrum, Dublin 16",1611.17,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"East Wall, Dublin 3",1022.53,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"East Wall, Dublin 3",1070.92,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"East Wall, Dublin 3",1083.95,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"East Wall, Dublin 3",1083.95,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Eastwall, Dublin 3",955.92,Terrace house,1 to 3 bed,47.04,103.8,0,2014000
2014,"Eastwall, Dublin 3",955.92,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Fairview, Dublin 3",1014.13,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Fairview, Dublin 3",1242.48,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Fairview, Dublin 3",639.26,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Finglas, Dublin 11",1011.45,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Finglas, Dublin 11",620.57,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Finglas, Dublin 11",620.57,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Finglas, Dublin 11",959.99,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Finglas, Dublin 11",987.56,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Firhouse, Dublin 24",1036.83,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Firhouse, Dublin 24",1145.53,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Firhouse, Dublin 24",960.78,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Firhouse, Dublin 24",960.78,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Foxrock, Dublin 18",1497.71,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Foxrock, Dublin 18",1568.24,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Foxrock, Dublin 18",1655.53,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Foxrock, Dublin 18",2155.91,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 11",1039.42,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 11",1099.35,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 11",1256.83,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 9",1331.35,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 9",1342.55,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 9",1828.73,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 9",695.42,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Glasnevin, Dublin 9",695.42,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Glenageary, Dublin",1408.77,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Goatstown, Dublin 14",1434.07,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Goatstown, Dublin 14",1832.61,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Grand Canal Dock, Dublin 2",1835.57,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Grand Canal Dock, Dublin 2",1835.57,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Grand Canal Square, Dublin 2",1956.45,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Grand Canal Square, Dublin 2",1956.45,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Hanover Quay, Dublin 2",1857.73,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Hanover Quay, Dublin 2",1857.73,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6",1040.91,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6",1287.31,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",1389.33,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",1416.67,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",774.57,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",774.57,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",942.07,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Harolds Cross, Dublin 6W",942.07,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Howth, Dublin",1196.73,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"I.F.S.C., Dublin 1",1315.36,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"I.F.S.C., Dublin 1",1315.36,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",1015.95,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",1081.37,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",1147.07,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",710.15,Other flats,1 to 2 bed,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",710.15,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Inchicore, Dublin 8",710.15,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Irishtown, Dublin 4",1152.74,Apartment,1 to 2 bed,47.04,103.8,0,2014000
2014,"Irishtown, Dublin 4",1152.74,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Irishtown, Dublin 4",1152.74,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Irishtown, Dublin 4",1415.98,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Islandbridge, Dublin 8",1251.03,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Killester, Dublin 5",988.3,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Killester, Dublin 5",988.3,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Killiney, Dublin",1195.42,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Killiney, Dublin",1358.21,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Killiney, Dublin",1371.53,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Killiney, Dublin",1873.39,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Kilmainham , Dublin 8",1088.12,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Kilmainham , Dublin 8",1203.33,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",1056.86,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",1056.86,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",1126.31,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",1279.87,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",696.01,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Kimmage, Dublin 12",696.01,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Kinsealy, Dublin",909.03,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Kinsealy, Dublin",909.03,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Knocklyon, Dublin 16",1307.6,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Leopardstown, Dublin 18",1374.79,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Leopardstown, Dublin 18",1456.4,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Lower Mount Street, Dublin 2",1306.43,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Lower Mount Street, Dublin 2",1306.43,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Lucan, Dublin",1004.61,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Lucan, Dublin",1070.85,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Lucan, Dublin",1414.89,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Lucan, Dublin",963.17,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Lucan, Dublin",963.17,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Lusk, Dublin",1035.8,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Lusk, Dublin",941.1,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Malahide Road, Dublin 17",967.85,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Malahide Road, Dublin 17",967.85,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Malahide, Dublin",1216.46,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Malahide, Dublin",1400.93,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Malahide, Dublin",1484.17,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Malahide, Dublin",1829.03,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Marino, Dublin 3",1249.71,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Marino, Dublin 3",1302.72,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Meakstown, Dublin 11",915.79,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Meakstown, Dublin 11",915.79,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Merrion, Dublin 4",1378.83,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Milltown, Dublin 6",1421.38,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Milltown, Dublin 6",1451.12,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Milltown, Dublin 6",1451.12,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Monkstown, Dublin",1056.61,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Monkstown, Dublin",1056.61,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Monkstown, Dublin",1247.12,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Monkstown, Dublin",1282.75,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Monkstown, Dublin",797.96,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Mount Merrion, Dublin",1846.61,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Mulhuddart, Dublin 15",833.64,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Mulhuddart, Dublin 15",833.64,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Mulhuddart, Dublin 15",955.85,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Mulhuddart, Dublin 15",961.32,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Mulhuddart, Dublin 15",961.32,Terrace house,1 to 3 bed,47.04,103.8,0,2014000
2014,"Navan Road, Dublin 7",1044.89,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Navan Road, Dublin 7",1044.89,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Navan Road, Dublin 7",1098.33,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Navan Road, Dublin 7",1232.22,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"North Circular Road, Dublin 7",1107.06,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"North Strand, Dublin 3",1099.77,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ongar, Dublin 15",1059.55,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ongar, Dublin 15",897.46,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Palmerstown, Dublin 20",1007.53,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Palmerstown, Dublin 20",1049.37,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Palmerstown, Dublin 20",1052.31,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Parnell Street, Dublin 1",1135.91,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Pearse Street, Dublin 2",1227.78,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Pearse Street, Dublin 2",1227.78,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Pembroke, Dublin 4",1381.26,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Pembroke, Dublin 4",1381.26,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Phibsboro, Dublin 7",1140.27,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Phibsboro, Dublin 7",1298.52,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Phibsboro, Dublin 7",593.95,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Phibsboro, Dublin 7",907.52,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Porterstown, Dublin 15",924.27,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Porterstown, Dublin 15",924.27,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Portmarnock, Dublin",1066.21,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Portobello, Dublin 8",1068.77,Apartment,1 to 2 bed,47.04,103.8,0,2014000
2014,"Portobello, Dublin 8",1068.77,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Portobello, Dublin 8",1068.77,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Portobello, Dublin 8",1305,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Portobello, Dublin 8",684.84,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Raheny, Dublin 5",1033.15,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Raheny, Dublin 5",1152.79,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Raheny, Dublin 5",1249.19,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ranelagh, Dublin 6",1225.5,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ranelagh, Dublin 6",1559.68,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ranelagh, Dublin 6",1732.45,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ranelagh, Dublin 6",740.72,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Rathcoole, Dublin",1121.11,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathcoole, Dublin",882.12,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rathcoole, Dublin",882.12,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 14",1137.69,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 14",1276.1,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 14",1468.93,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 16",1138.22,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 16",1138.22,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rathfarnham, Dublin 16",1388.27,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathgar, Dublin 6",1016.41,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rathgar, Dublin 6",1513.9,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathgar, Dublin 6",1572.96,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathgar, Dublin 6",705.79,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Rathmines, Dublin 6",1102.17,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rathmines, Dublin 6",1422.21,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathmines, Dublin 6",1574.56,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Rathmines, Dublin 6",734.7,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Rialto, Dublin 8",1000.28,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Rialto, Dublin 8",1000.28,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rialto, Dublin 8",1114.37,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ringsend, Dublin 4",1286.17,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ringsend, Dublin 4",1352.27,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Royal Canal Park, Dublin 15",1064.49,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rush, Dublin",814.67,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Rush, Dublin",814.67,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Rush, Dublin",911.39,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Rush, Dublin",934.94,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Saggart, Dublin",1153.33,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Saggart, Dublin",1193.47,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Saggart, Dublin",963.67,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sandycove, Dublin",1159.53,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Sandycove, Dublin",1159.53,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sandycove, Dublin",672.53,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Sandycove, Dublin",672.53,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Sandyford, Dublin 18",1287.33,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sandyford, Dublin 18",1432.7,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Sandymount, Dublin 4",1368,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sandymount, Dublin 4",1642.52,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Sandymount, Dublin 4",1921.21,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Sandymount, Dublin 4",899.09,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Sandymount, Dublin 4",899.09,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Santry, Dublin 9",1110.52,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Santry, Dublin 9",1129.87,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Santry, Dublin 9",1138.29,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Shankill, Dublin",1064.19,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Shankill, Dublin",1064.19,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Shankill, Dublin",1172.9,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Shankill, Dublin",1264.04,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Skerries, Dublin",1048.94,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Skerries, Dublin",865.82,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Skerries, Dublin",865.82,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Skerries, Dublin",954.5,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Smithfield, Dublin 7",1184.48,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"South Circular Road, Dublin 8",1098.18,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"South Circular Road, Dublin 8",561.58,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"South Circular Road, Dublin 8",656.52,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Spencer Dock, Dublin 1",1595.84,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"St Margarets Road, Dublin 11",1029.02,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"St Margarets Road, Dublin 11",1029.02,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Stepaside, Dublin 18",1124.93,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Stepaside, Dublin 18",1331.97,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Stepaside, Dublin",1158.36,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Stepaside, Dublin",1158.36,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Stillorgan, Dublin",1360.46,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Stillorgan, Dublin",1487.38,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Stillorgan, Dublin",1552.21,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Stoneybatter, Dublin 7",1095.56,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Stoneybatter, Dublin 7",850.47,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Summerhill, Dublin 1",1032.05,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sutton, Dublin 13",1101.19,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Sutton, Dublin 13",1248.03,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Sutton, Dublin 13",1385.09,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Sutton, Dublin 13",1385.09,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Swords, Dublin",1038.26,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Swords, Dublin",1085.43,Semi detached house,All bedrooms,47.04,103.8,0,2014000
